date,CAT_irn,FieldDept,cumulative,rel_freq
2013-04,2299119,Geology_Paleobotany,3,75
2013-07,2299119,Geology_Paleobotany,6,38
2013-08,2299119,Geology_Paleobotany,9,38
2013-09,2299119,Geology_Paleobotany,15,38
2014-06,2299119,Geology_Paleobotany,18,10
2013-04,2299120,Geology_Paleobotany,3,75
2013-07,2299120,Geology_Paleobotany,6,38
2013-08,2299120,Geology_Paleobotany,9,38
2013-09,2299120,Geology_Paleobotany,15,38
2014-06,2299120,Geology_Paleobotany,18,10
2013-04,2299121,Geology_Paleobotany,3,75
2013-07,2299121,Geology_Paleobotany,6,38
2013-08,2299121,Geology_Paleobotany,9,38
2013-09,2299121,Geology_Paleobotany,15,38
2014-06,2299121,Geology_Paleobotany,18,10
2013-04,2299122,Geology_Paleobotany,3,75
2013-07,2299122,Geology_Paleobotany,6,38
2013-08,2299122,Geology_Paleobotany,9,38
2013-09,2299122,Geology_Paleobotany,15,38
2014-06,2299122,Geology_Paleobotany,18,10
2013-04,2299124,Geology_Paleobotany,3,75
2013-07,2299124,Geology_Paleobotany,6,38
2013-08,2299124,Geology_Paleobotany,9,38
2013-09,2299124,Geology_Paleobotany,15,38
2014-06,2299124,Geology_Paleobotany,18,10
2013-04,2299125,Geology_Paleobotany,3,75
2013-07,2299125,Geology_Paleobotany,6,38
2013-08,2299125,Geology_Paleobotany,9,38
2013-09,2299125,Geology_Paleobotany,15,38
2014-06,2299125,Geology_Paleobotany,18,10
2013-04,2299126,Geology_Paleobotany,3,75
2013-07,2299126,Geology_Paleobotany,6,38
2013-08,2299126,Geology_Paleobotany,9,38
2013-09,2299126,Geology_Paleobotany,15,38
2014-06,2299126,Geology_Paleobotany,18,10
2013-04,2299127,Geology_Paleobotany,3,75
2013-07,2299127,Geology_Paleobotany,6,38
2013-08,2299127,Geology_Paleobotany,9,38
2013-09,2299127,Geology_Paleobotany,15,38
2014-06,2299127,Geology_Paleobotany,18,10
2013-04,2299128,Geology_Paleobotany,3,75
2013-07,2299128,Geology_Paleobotany,6,38
2013-08,2299128,Geology_Paleobotany,9,38
2013-09,2299128,Geology_Paleobotany,15,38
2014-06,2299128,Geology_Paleobotany,18,10
2013-04,2299129,Geology_Paleobotany,3,75
2013-07,2299129,Geology_Paleobotany,6,38
2013-08,2299129,Geology_Paleobotany,9,38
2013-09,2299129,Geology_Paleobotany,15,38
2014-06,2299129,Geology_Paleobotany,18,10
2013-04,2299130,Geology_Paleobotany,3,75
2013-07,2299130,Geology_Paleobotany,6,38
2013-08,2299130,Geology_Paleobotany,9,38
2013-09,2299130,Geology_Paleobotany,15,38
2014-06,2299130,Geology_Paleobotany,18,10
2013-04,2299131,Geology_Paleobotany,3,75
2013-07,2299131,Geology_Paleobotany,6,38
2013-08,2299131,Geology_Paleobotany,9,38
2013-09,2299131,Geology_Paleobotany,15,38
2014-06,2299131,Geology_Paleobotany,18,10
2013-04,2299132,Geology_Paleobotany,3,75
2013-07,2299132,Geology_Paleobotany,6,38
2013-08,2299132,Geology_Paleobotany,9,38
2013-09,2299132,Geology_Paleobotany,15,38
2014-06,2299132,Geology_Paleobotany,18,10
2013-04,2299133,Geology_Paleobotany,3,75
2013-07,2299133,Geology_Paleobotany,6,38
2013-08,2299133,Geology_Paleobotany,9,38
2013-09,2299133,Geology_Paleobotany,15,38
2014-06,2299133,Geology_Paleobotany,18,10
2013-04,2299135,Geology_Paleobotany,3,75
2013-07,2299135,Geology_Paleobotany,6,38
2013-08,2299135,Geology_Paleobotany,9,38
2013-09,2299135,Geology_Paleobotany,15,38
2014-06,2299135,Geology_Paleobotany,18,10
2013-04,2299136,Geology_Paleobotany,3,75
2013-07,2299136,Geology_Paleobotany,6,38
2013-08,2299136,Geology_Paleobotany,9,38
2013-09,2299136,Geology_Paleobotany,15,38
2014-06,2299136,Geology_Paleobotany,18,10
2013-04,2299137,Geology_Paleobotany,3,75
2013-07,2299137,Geology_Paleobotany,6,38
2013-08,2299137,Geology_Paleobotany,9,38
2013-09,2299137,Geology_Paleobotany,15,38
2014-06,2299137,Geology_Paleobotany,18,10
2013-04,2299138,Geology_Paleobotany,3,75
2013-07,2299138,Geology_Paleobotany,6,38
2013-08,2299138,Geology_Paleobotany,9,38
2013-09,2299138,Geology_Paleobotany,15,38
2014-06,2299138,Geology_Paleobotany,18,10
2013-04,2299139,Geology_Paleobotany,3,75
2013-07,2299139,Geology_Paleobotany,6,38
2013-08,2299139,Geology_Paleobotany,9,38
2013-09,2299139,Geology_Paleobotany,15,38
2014-06,2299139,Geology_Paleobotany,18,10
2013-04,2299140,Geology_Paleobotany,3,75
2013-07,2299140,Geology_Paleobotany,6,38
2013-08,2299140,Geology_Paleobotany,9,38
2013-09,2299140,Geology_Paleobotany,15,38
2014-06,2299140,Geology_Paleobotany,18,10
2013-04,2299141,Geology_Paleobotany,3,75
2013-07,2299141,Geology_Paleobotany,6,38
2013-08,2299141,Geology_Paleobotany,9,38
2013-09,2299141,Geology_Paleobotany,15,38
2014-06,2299141,Geology_Paleobotany,18,10
2013-04,2299142,Geology_Paleobotany,3,75
2013-07,2299142,Geology_Paleobotany,6,38
2013-08,2299142,Geology_Paleobotany,9,38
2013-09,2299142,Geology_Paleobotany,15,38
2014-06,2299142,Geology_Paleobotany,18,10
2013-04,2299143,Geology_Paleobotany,3,75
2013-07,2299143,Geology_Paleobotany,6,38
2013-08,2299143,Geology_Paleobotany,9,38
2013-09,2299143,Geology_Paleobotany,15,38
2014-06,2299143,Geology_Paleobotany,18,10
2013-04,2299144,Geology_Paleobotany,3,75
2013-07,2299144,Geology_Paleobotany,6,38
2013-08,2299144,Geology_Paleobotany,9,38
2013-09,2299144,Geology_Paleobotany,15,38
2014-06,2299144,Geology_Paleobotany,18,10
2013-04,2299146,Geology_Paleobotany,3,75
2013-07,2299146,Geology_Paleobotany,6,38
2013-08,2299146,Geology_Paleobotany,9,38
2013-09,2299146,Geology_Paleobotany,15,38
2014-06,2299146,Geology_Paleobotany,18,10
2013-04,2299147,Geology_Paleobotany,3,75
2013-07,2299147,Geology_Paleobotany,6,38
2013-08,2299147,Geology_Paleobotany,9,38
2013-09,2299147,Geology_Paleobotany,15,38
2014-06,2299147,Geology_Paleobotany,18,10
2013-04,2299148,Geology_Paleobotany,3,75
2013-07,2299148,Geology_Paleobotany,6,38
2013-08,2299148,Geology_Paleobotany,9,38
2013-09,2299148,Geology_Paleobotany,15,38
2014-06,2299148,Geology_Paleobotany,18,10
2013-04,2299149,Geology_Paleobotany,3,75
2013-07,2299149,Geology_Paleobotany,6,38
2013-08,2299149,Geology_Paleobotany,9,38
2013-09,2299149,Geology_Paleobotany,15,38
2014-06,2299149,Geology_Paleobotany,18,10
2013-04,2299150,Geology_Paleobotany,3,75
2013-07,2299150,Geology_Paleobotany,6,38
2013-08,2299150,Geology_Paleobotany,9,38
2013-09,2299150,Geology_Paleobotany,15,38
2014-06,2299150,Geology_Paleobotany,18,10
2013-04,2299151,Geology_Paleobotany,3,75
2013-07,2299151,Geology_Paleobotany,6,38
2013-08,2299151,Geology_Paleobotany,9,38
2013-09,2299151,Geology_Paleobotany,15,38
2014-06,2299151,Geology_Paleobotany,18,10
2013-04,2299152,Geology_Paleobotany,3,75
2013-07,2299152,Geology_Paleobotany,6,38
2013-08,2299152,Geology_Paleobotany,9,38
2013-09,2299152,Geology_Paleobotany,15,38
2014-06,2299152,Geology_Paleobotany,18,10
2013-04,2299153,Geology_Paleobotany,3,75
2013-07,2299153,Geology_Paleobotany,6,38
2013-08,2299153,Geology_Paleobotany,9,38
2013-09,2299153,Geology_Paleobotany,15,38
2014-06,2299153,Geology_Paleobotany,18,10
2013-04,2299154,Geology_Paleobotany,3,75
2013-07,2299154,Geology_Paleobotany,6,38
2013-08,2299154,Geology_Paleobotany,9,38
2013-09,2299154,Geology_Paleobotany,15,38
2014-06,2299154,Geology_Paleobotany,18,10
2013-04,2299156,Geology_Paleobotany,3,75
2013-07,2299156,Geology_Paleobotany,6,38
2013-08,2299156,Geology_Paleobotany,9,38
2013-09,2299156,Geology_Paleobotany,15,38
2014-06,2299156,Geology_Paleobotany,18,10
2013-04,2299157,Geology_Paleobotany,3,75
2013-07,2299157,Geology_Paleobotany,6,38
2013-08,2299157,Geology_Paleobotany,9,38
2013-09,2299157,Geology_Paleobotany,15,38
2014-06,2299157,Geology_Paleobotany,18,10
2013-04,2299158,Geology_Paleobotany,3,75
2013-07,2299158,Geology_Paleobotany,6,38
2013-08,2299158,Geology_Paleobotany,9,38
2013-09,2299158,Geology_Paleobotany,15,38
2014-06,2299158,Geology_Paleobotany,18,10
2013-04,2299159,Geology_Paleobotany,3,75
2013-07,2299159,Geology_Paleobotany,6,38
2013-08,2299159,Geology_Paleobotany,9,38
2013-09,2299159,Geology_Paleobotany,15,38
2014-06,2299159,Geology_Paleobotany,18,10
2013-04,2299160,Geology_Paleobotany,3,75
2013-07,2299160,Geology_Paleobotany,6,38
2013-08,2299160,Geology_Paleobotany,9,38
2013-09,2299160,Geology_Paleobotany,15,38
2014-06,2299160,Geology_Paleobotany,18,10
2013-04,2299161,Geology_Paleobotany,3,75
2013-07,2299161,Geology_Paleobotany,6,38
2013-08,2299161,Geology_Paleobotany,9,38
2013-09,2299161,Geology_Paleobotany,15,38
2014-06,2299161,Geology_Paleobotany,18,10
2013-04,2299162,Geology_Paleobotany,3,75
2013-07,2299162,Geology_Paleobotany,6,38
2013-08,2299162,Geology_Paleobotany,9,38
2013-09,2299162,Geology_Paleobotany,15,38
2014-06,2299162,Geology_Paleobotany,18,10
2013-04,2299163,Geology_Paleobotany,3,75
2013-07,2299163,Geology_Paleobotany,6,38
2013-08,2299163,Geology_Paleobotany,9,38
2013-09,2299163,Geology_Paleobotany,15,38
2014-06,2299163,Geology_Paleobotany,18,10
2013-04,2299164,Geology_Paleobotany,3,75
2013-07,2299164,Geology_Paleobotany,6,38
2013-08,2299164,Geology_Paleobotany,9,38
2013-09,2299164,Geology_Paleobotany,15,38
2014-06,2299164,Geology_Paleobotany,18,10
2013-04,2299165,Geology_Paleobotany,3,75
2013-07,2299165,Geology_Paleobotany,6,38
2013-08,2299165,Geology_Paleobotany,9,38
2013-09,2299165,Geology_Paleobotany,15,38
2014-06,2299165,Geology_Paleobotany,18,10
2013-04,2299167,Geology_Paleobotany,3,75
2013-07,2299167,Geology_Paleobotany,6,38
2013-08,2299167,Geology_Paleobotany,9,38
2013-09,2299167,Geology_Paleobotany,15,38
2014-06,2299167,Geology_Paleobotany,18,10
2013-04,2299168,Geology_Paleobotany,3,75
2013-07,2299168,Geology_Paleobotany,6,38
2013-08,2299168,Geology_Paleobotany,9,38
2013-09,2299168,Geology_Paleobotany,15,38
2014-06,2299168,Geology_Paleobotany,18,10
2013-04,2299169,Geology_Paleobotany,3,75
2013-07,2299169,Geology_Paleobotany,6,38
2013-08,2299169,Geology_Paleobotany,9,38
2013-09,2299169,Geology_Paleobotany,15,38
2014-06,2299169,Geology_Paleobotany,18,10
2013-04,2299170,Geology_Paleobotany,3,75
2013-07,2299170,Geology_Paleobotany,6,38
2013-08,2299170,Geology_Paleobotany,9,38
2013-09,2299170,Geology_Paleobotany,15,38
2014-06,2299170,Geology_Paleobotany,18,10
2013-04,2299171,Geology_Paleobotany,3,75
2013-07,2299171,Geology_Paleobotany,6,38
2013-08,2299171,Geology_Paleobotany,9,38
2013-09,2299171,Geology_Paleobotany,15,38
2014-06,2299171,Geology_Paleobotany,18,10
2013-04,2299172,Geology_Paleobotany,3,75
2013-07,2299172,Geology_Paleobotany,6,38
2013-08,2299172,Geology_Paleobotany,9,38
2013-09,2299172,Geology_Paleobotany,15,38
2014-06,2299172,Geology_Paleobotany,18,10
2013-04,2299173,Geology_Paleobotany,3,75
2013-07,2299173,Geology_Paleobotany,6,38
2013-08,2299173,Geology_Paleobotany,9,38
2013-09,2299173,Geology_Paleobotany,15,38
2014-06,2299173,Geology_Paleobotany,18,10
2013-04,2299174,Geology_Paleobotany,3,75
2013-07,2299174,Geology_Paleobotany,6,38
2013-08,2299174,Geology_Paleobotany,9,38
2013-09,2299174,Geology_Paleobotany,15,38
2014-06,2299174,Geology_Paleobotany,18,10
2013-04,2299176,Geology_Paleobotany,3,75
2013-07,2299176,Geology_Paleobotany,6,38
2013-08,2299176,Geology_Paleobotany,9,38
2013-09,2299176,Geology_Paleobotany,15,38
2014-06,2299176,Geology_Paleobotany,18,10
2013-04,2299177,Geology_Paleobotany,3,75
2013-07,2299177,Geology_Paleobotany,6,38
2013-08,2299177,Geology_Paleobotany,9,38
2013-09,2299177,Geology_Paleobotany,15,38
2014-06,2299177,Geology_Paleobotany,18,10
2013-04,2299178,Geology_Paleobotany,3,75
2013-07,2299178,Geology_Paleobotany,6,38
2013-08,2299178,Geology_Paleobotany,9,38
2013-09,2299178,Geology_Paleobotany,15,38
2014-06,2299178,Geology_Paleobotany,18,10
2013-04,2299179,Geology_Paleobotany,3,75
2013-07,2299179,Geology_Paleobotany,6,38
2013-08,2299179,Geology_Paleobotany,9,38
2013-09,2299179,Geology_Paleobotany,15,38
2014-06,2299179,Geology_Paleobotany,18,10
2013-04,2299180,Geology_Paleobotany,3,75
2013-07,2299180,Geology_Paleobotany,6,38
2013-08,2299180,Geology_Paleobotany,9,38
2013-09,2299180,Geology_Paleobotany,15,38
2014-06,2299180,Geology_Paleobotany,18,10
2013-04,2299181,Geology_Paleobotany,3,75
2013-07,2299181,Geology_Paleobotany,6,38
2013-08,2299181,Geology_Paleobotany,9,38
2013-09,2299181,Geology_Paleobotany,15,38
2014-06,2299181,Geology_Paleobotany,18,10
2013-04,2299182,Geology_Paleobotany,3,75
2013-07,2299182,Geology_Paleobotany,6,38
2013-08,2299182,Geology_Paleobotany,9,38
2013-09,2299182,Geology_Paleobotany,15,38
2014-06,2299182,Geology_Paleobotany,18,10
2013-04,2299183,Geology_Paleobotany,3,75
2013-07,2299183,Geology_Paleobotany,6,38
2013-08,2299183,Geology_Paleobotany,9,38
2013-09,2299183,Geology_Paleobotany,15,38
2014-06,2299183,Geology_Paleobotany,18,10
2013-04,2299184,Geology_Paleobotany,3,75
2013-07,2299184,Geology_Paleobotany,6,38
2013-08,2299184,Geology_Paleobotany,9,38
2013-09,2299184,Geology_Paleobotany,15,38
2014-06,2299184,Geology_Paleobotany,18,10
2013-04,2299186,Geology_Paleobotany,3,75
2013-07,2299186,Geology_Paleobotany,6,38
2013-08,2299186,Geology_Paleobotany,9,38
2013-09,2299186,Geology_Paleobotany,15,38
2014-06,2299186,Geology_Paleobotany,18,10
2013-04,2299187,Geology_Paleobotany,3,75
2013-07,2299187,Geology_Paleobotany,6,38
2013-08,2299187,Geology_Paleobotany,9,38
2013-09,2299187,Geology_Paleobotany,15,38
2014-06,2299187,Geology_Paleobotany,18,10
2013-04,2299188,Geology_Paleobotany,3,75
2013-07,2299188,Geology_Paleobotany,6,38
2013-08,2299188,Geology_Paleobotany,9,38
2013-09,2299188,Geology_Paleobotany,15,38
2014-06,2299188,Geology_Paleobotany,18,10
2013-04,2299189,Geology_Paleobotany,3,75
2013-07,2299189,Geology_Paleobotany,6,38
2013-08,2299189,Geology_Paleobotany,9,38
2013-09,2299189,Geology_Paleobotany,15,38
2014-06,2299189,Geology_Paleobotany,18,10
2013-04,2299190,Geology_Paleobotany,3,75
2013-07,2299190,Geology_Paleobotany,6,38
2013-08,2299190,Geology_Paleobotany,9,38
2013-09,2299190,Geology_Paleobotany,15,38
2014-06,2299190,Geology_Paleobotany,18,10
2013-04,2299191,Geology_Paleobotany,3,75
2013-07,2299191,Geology_Paleobotany,6,38
2013-08,2299191,Geology_Paleobotany,9,38
2013-09,2299191,Geology_Paleobotany,15,38
2014-06,2299191,Geology_Paleobotany,18,10
2013-04,2299192,Geology_Paleobotany,3,75
2013-07,2299192,Geology_Paleobotany,6,38
2013-08,2299192,Geology_Paleobotany,9,38
2013-09,2299192,Geology_Paleobotany,15,38
2014-06,2299192,Geology_Paleobotany,18,10
2013-04,2299193,Geology_Paleobotany,3,75
2013-07,2299193,Geology_Paleobotany,6,38
2013-08,2299193,Geology_Paleobotany,9,38
2013-09,2299193,Geology_Paleobotany,15,38
2014-06,2299193,Geology_Paleobotany,18,10
2013-04,2299194,Geology_Paleobotany,3,75
2013-07,2299194,Geology_Paleobotany,6,38
2013-08,2299194,Geology_Paleobotany,9,38
2013-09,2299194,Geology_Paleobotany,15,38
2014-06,2299194,Geology_Paleobotany,18,10
2013-04,2299195,Geology_Paleobotany,3,75
2013-07,2299195,Geology_Paleobotany,6,38
2013-08,2299195,Geology_Paleobotany,9,38
2013-09,2299195,Geology_Paleobotany,15,38
2014-06,2299195,Geology_Paleobotany,18,10
2013-04,2299197,Geology_Paleobotany,3,75
2013-07,2299197,Geology_Paleobotany,6,38
2013-08,2299197,Geology_Paleobotany,9,38
2013-09,2299197,Geology_Paleobotany,15,38
2014-06,2299197,Geology_Paleobotany,18,10
2013-04,2299198,Geology_Paleobotany,3,75
2013-07,2299198,Geology_Paleobotany,6,38
2013-08,2299198,Geology_Paleobotany,9,38
2013-09,2299198,Geology_Paleobotany,15,38
2014-06,2299198,Geology_Paleobotany,18,10
2013-04,2299199,Geology_Paleobotany,3,75
2013-07,2299199,Geology_Paleobotany,6,38
2013-08,2299199,Geology_Paleobotany,9,38
2013-09,2299199,Geology_Paleobotany,15,38
2014-06,2299199,Geology_Paleobotany,18,10
2013-04,2299200,Geology_Paleobotany,3,75
2013-07,2299200,Geology_Paleobotany,6,38
2013-08,2299200,Geology_Paleobotany,9,38
2013-09,2299200,Geology_Paleobotany,15,38
2014-06,2299200,Geology_Paleobotany,18,10
2013-04,2299201,Geology_Paleobotany,3,75
2013-07,2299201,Geology_Paleobotany,6,38
2013-08,2299201,Geology_Paleobotany,9,38
2013-09,2299201,Geology_Paleobotany,15,38
2014-06,2299201,Geology_Paleobotany,18,10
2013-04,2299202,Geology_Paleobotany,3,75
2013-07,2299202,Geology_Paleobotany,6,38
2013-08,2299202,Geology_Paleobotany,9,38
2013-09,2299202,Geology_Paleobotany,15,38
2014-06,2299202,Geology_Paleobotany,18,10
2013-04,2299203,Geology_Paleobotany,3,75
2013-07,2299203,Geology_Paleobotany,6,38
2013-08,2299203,Geology_Paleobotany,9,38
2013-09,2299203,Geology_Paleobotany,15,38
2014-06,2299203,Geology_Paleobotany,18,10
2013-04,2299204,Geology_Paleobotany,3,75
2013-07,2299204,Geology_Paleobotany,6,38
2013-08,2299204,Geology_Paleobotany,9,38
2013-09,2299204,Geology_Paleobotany,15,38
2014-06,2299204,Geology_Paleobotany,18,10
2013-04,2299205,Geology_Paleobotany,3,75
2013-07,2299205,Geology_Paleobotany,6,38
2013-08,2299205,Geology_Paleobotany,9,38
2013-09,2299205,Geology_Paleobotany,15,38
2014-06,2299205,Geology_Paleobotany,18,10
2013-04,2299207,Geology_Paleobotany,3,75
2013-07,2299207,Geology_Paleobotany,6,38
2013-08,2299207,Geology_Paleobotany,9,38
2013-09,2299207,Geology_Paleobotany,15,38
2014-06,2299207,Geology_Paleobotany,18,10
2013-04,2299208,Geology_Paleobotany,3,75
2013-07,2299208,Geology_Paleobotany,6,38
2013-08,2299208,Geology_Paleobotany,9,38
2013-09,2299208,Geology_Paleobotany,15,38
2014-06,2299208,Geology_Paleobotany,18,10
2013-04,2299209,Geology_Paleobotany,3,75
2013-07,2299209,Geology_Paleobotany,6,38
2013-08,2299209,Geology_Paleobotany,9,38
2013-09,2299209,Geology_Paleobotany,15,38
2014-06,2299209,Geology_Paleobotany,18,10
2013-04,2299210,Geology_Paleobotany,3,75
2013-07,2299210,Geology_Paleobotany,6,38
2013-08,2299210,Geology_Paleobotany,9,38
2013-09,2299210,Geology_Paleobotany,15,38
2014-06,2299210,Geology_Paleobotany,18,10
2013-04,2299211,Geology_Paleobotany,3,75
2013-07,2299211,Geology_Paleobotany,6,38
2013-08,2299211,Geology_Paleobotany,9,38
2013-09,2299211,Geology_Paleobotany,15,38
2014-06,2299211,Geology_Paleobotany,18,10
2013-04,2299212,Geology_Paleobotany,3,75
2013-07,2299212,Geology_Paleobotany,6,38
2013-08,2299212,Geology_Paleobotany,9,38
2013-09,2299212,Geology_Paleobotany,15,38
2014-06,2299212,Geology_Paleobotany,18,10
2013-04,2299213,Geology_Paleobotany,3,75
2013-07,2299213,Geology_Paleobotany,6,38
2013-08,2299213,Geology_Paleobotany,9,38
2013-09,2299213,Geology_Paleobotany,15,38
2014-06,2299213,Geology_Paleobotany,18,10
2013-04,2299214,Geology_Paleobotany,3,75
2013-07,2299214,Geology_Paleobotany,6,38
2013-08,2299214,Geology_Paleobotany,9,38
2013-09,2299214,Geology_Paleobotany,15,38
2014-06,2299214,Geology_Paleobotany,18,10
2013-04,2299215,Geology_Paleobotany,3,75
2013-07,2299215,Geology_Paleobotany,6,38
2013-08,2299215,Geology_Paleobotany,9,38
2013-09,2299215,Geology_Paleobotany,15,38
2014-06,2299215,Geology_Paleobotany,18,10
2013-04,2299216,Geology_Paleobotany,3,75
2013-07,2299216,Geology_Paleobotany,6,38
2013-08,2299216,Geology_Paleobotany,9,38
2013-09,2299216,Geology_Paleobotany,15,38
2014-06,2299216,Geology_Paleobotany,18,10
2013-04,2299218,Geology_Paleobotany,6,75
2013-07,2299218,Geology_Paleobotany,9,38
2014-06,2299218,Geology_Paleobotany,12,38
2013-04,2299509,Geology_Paleobotany,1,38
2013-07,2299509,Geology_Paleobotany,2,21
2014-06,2299509,Geology_Paleobotany,3,75
2013-04,2299510,Geology_Paleobotany,1,38
2013-07,2299510,Geology_Paleobotany,2,3
2014-06,2299510,Geology_Paleobotany,3,25
2013-04,2299511,Geology_Paleobotany,1,13
2013-07,2299511,Geology_Paleobotany,2,3
2014-06,2299511,Geology_Paleobotany,3,25
2013-04,2299512,Geology_Paleobotany,1,13
2013-07,2299512,Geology_Paleobotany,2,3
2014-06,2299512,Geology_Paleobotany,3,25
2013-04,2299597,Geology_Paleobotany,3,13
2013-07,2299597,Geology_Paleobotany,6,3
2013-08,2299597,Geology_Paleobotany,9,25
2014-06,2299597,Geology_Paleobotany,12,13
2013-04,2300159,Geology_Paleobotany,3,10
2013-07,2300159,Geology_Paleobotany,6,75
2014-06,2300159,Geology_Paleobotany,9,38
2013-04,2300160,Geology_Paleobotany,3,38
2013-07,2300160,Geology_Paleobotany,6,10
2014-06,2300160,Geology_Paleobotany,9,75
2013-04,2300214,Geology_Paleobotany,3,38
2013-07,2300214,Geology_Paleobotany,6,10
2013-08,2300214,Geology_Paleobotany,9,75
2014-06,2300214,Geology_Paleobotany,12,38
2013-04,2300251,Geology_Paleobotany,1,10
2013-07,2300251,Geology_Paleobotany,2,75
2013-09,2300251,Geology_Paleobotany,3,38
2014-06,2300251,Geology_Paleobotany,4,38
2013-04,2300252,Geology_Paleobotany,1,3
2013-07,2300252,Geology_Paleobotany,2,25
2013-09,2300252,Geology_Paleobotany,3,6
2014-06,2300252,Geology_Paleobotany,4,13
2013-04,2300253,Geology_Paleobotany,1,3
2013-07,2300253,Geology_Paleobotany,2,25
2013-09,2300253,Geology_Paleobotany,3,6
2014-06,2300253,Geology_Paleobotany,4,13
2013-04,2300254,Geology_Paleobotany,1,3
2013-07,2300254,Geology_Paleobotany,2,25
2013-09,2300254,Geology_Paleobotany,3,6
2014-06,2300254,Geology_Paleobotany,4,13
2013-04,2300255,Geology_Paleobotany,1,3
2013-07,2300255,Geology_Paleobotany,2,25
2013-09,2300255,Geology_Paleobotany,3,6
2014-06,2300255,Geology_Paleobotany,4,13
2013-04,2300256,Geology_Paleobotany,1,3
2013-07,2300256,Geology_Paleobotany,2,25
2014-06,2300256,Geology_Paleobotany,3,6
2013-04,2300257,Geology_Paleobotany,1,13
2013-07,2300257,Geology_Paleobotany,2,3
2014-06,2300257,Geology_Paleobotany,3,25
2013-04,2300258,Geology_Paleobotany,1,13
2013-07,2300258,Geology_Paleobotany,2,3
2013-09,2300258,Geology_Paleobotany,3,25
2014-06,2300258,Geology_Paleobotany,4,13
2013-04,2300259,Geology_Paleobotany,1,3
2013-07,2300259,Geology_Paleobotany,2,25
2013-09,2300259,Geology_Paleobotany,3,6
2014-06,2300259,Geology_Paleobotany,4,13
2013-04,2300260,Geology_Paleobotany,1,3
2013-07,2300260,Geology_Paleobotany,2,25
2013-09,2300260,Geology_Paleobotany,3,6
2014-06,2300260,Geology_Paleobotany,4,13
2013-04,2300261,Geology_Paleobotany,1,3
2013-07,2300261,Geology_Paleobotany,2,25
2013-09,2300261,Geology_Paleobotany,3,6
2014-06,2300261,Geology_Paleobotany,4,13
2013-04,2303348,Geology_Paleobotany,1,3
2013-07,2303348,Geology_Paleobotany,2,25
2013-08,2303348,Geology_Paleobotany,3,6
2014-06,2303348,Geology_Paleobotany,4,13
2013-04,2303356,Geology_Paleobotany,3,3
2013-07,2303356,Geology_Paleobotany,6,25
2013-09,2303356,Geology_Paleobotany,9,13
2014-06,2303356,Geology_Paleobotany,12,13
2013-04,2303645,Geology_Paleobotany,3,10
2013-07,2303645,Geology_Paleobotany,6,75
2013-08,2303645,Geology_Paleobotany,9,19
2013-09,2303645,Geology_Paleobotany,15,38
2014-06,2303645,Geology_Paleobotany,18,10
2013-04,2303646,Geology_Paleobotany,3,75
2013-07,2303646,Geology_Paleobotany,6,38
2013-08,2303646,Geology_Paleobotany,9,38
2013-09,2303646,Geology_Paleobotany,15,38
2014-06,2303646,Geology_Paleobotany,18,10
2013-04,2303647,Geology_Paleobotany,3,75
2013-07,2303647,Geology_Paleobotany,6,38
2013-08,2303647,Geology_Paleobotany,9,38
2013-09,2303647,Geology_Paleobotany,15,38
2014-06,2303647,Geology_Paleobotany,18,10
2013-04,2303648,Geology_Paleobotany,3,75
2013-07,2303648,Geology_Paleobotany,6,38
2013-08,2303648,Geology_Paleobotany,9,38
2013-09,2303648,Geology_Paleobotany,15,38
2014-06,2303648,Geology_Paleobotany,18,10
2013-04,2303649,Geology_Paleobotany,3,75
2013-07,2303649,Geology_Paleobotany,6,38
2013-09,2303649,Geology_Paleobotany,12,38
2014-06,2303649,Geology_Paleobotany,15,38
2013-04,2303650,Geology_Paleobotany,3,10
2013-07,2303650,Geology_Paleobotany,6,75
2013-08,2303650,Geology_Paleobotany,9,38
2013-09,2303650,Geology_Paleobotany,15,38
2014-06,2303650,Geology_Paleobotany,18,10
2013-04,2303651,Geology_Paleobotany,3,75
2013-07,2303651,Geology_Paleobotany,6,38
2013-08,2303651,Geology_Paleobotany,9,38
2013-09,2303651,Geology_Paleobotany,15,38
2014-06,2303651,Geology_Paleobotany,18,10
2013-04,2303652,Geology_Paleobotany,3,75
2013-07,2303652,Geology_Paleobotany,6,38
2013-08,2303652,Geology_Paleobotany,9,38
2013-09,2303652,Geology_Paleobotany,15,38
2014-06,2303652,Geology_Paleobotany,18,10
2013-04,2303653,Geology_Paleobotany,3,75
2013-07,2303653,Geology_Paleobotany,6,38
2013-08,2303653,Geology_Paleobotany,9,38
2013-09,2303653,Geology_Paleobotany,15,38
2014-06,2303653,Geology_Paleobotany,18,10
2013-04,2303654,Geology_Paleobotany,3,75
2013-07,2303654,Geology_Paleobotany,6,38
2013-08,2303654,Geology_Paleobotany,9,38
2013-09,2303654,Geology_Paleobotany,15,38
2014-06,2303654,Geology_Paleobotany,18,10
2013-04,2303673,Geology_Paleobotany,3,75
2013-07,2303673,Geology_Paleobotany,6,38
2013-08,2303673,Geology_Paleobotany,9,38
2013-09,2303673,Geology_Paleobotany,15,38
2014-06,2303673,Geology_Paleobotany,18,10
2013-04,2304620,Geology_Paleobotany,3,75
2013-07,2304620,Geology_Paleobotany,6,38
2013-09,2304620,Geology_Paleobotany,9,38
2014-06,2304620,Geology_Paleobotany,12,38
